"FPK_NATURA";"SITECODE";"CD_INSEE";"NUTS";"LB_ADM";"CD_INSEE_REG_NEW";"LB_REG_NEW"
1776,00;"FR4201810";"42";"FR42";"ALSACE";"44";"Grand-Est"
1794,00;"FR4202003";"42";"FR42";"ALSACE";"44";"Grand-Est"
1844,00;"FR4100175";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1845,00;"FR4100177";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1849,00;"FR4100194";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1867,00;"FR3102004";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
1873,00;"FR4100157";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1892,00;"FR4100193";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1899,00;"FR4100246";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1900,00;"FR4100247";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1905,00;"FR4100197";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1906,00;"FR4100198";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1908,00;"FR4100201";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1909,00;"FR4100202";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1912,00;"FR4100205";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1914,00;"FR4100207";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1916,00;"FR4100209";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1917,00;"FR4100210";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1918,00;"FR4100211";"41";"FR41";"LORRAINE";"44";"Grand-Est"
1970,00;"FR7200670";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2013,00;"FR5202010";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
2014,00;"FR5202011";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
2015,00;"FR5202012";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
2016,00;"FR5202013";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
2137,00;"FR2100344";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
2173,00;"FR2200392";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
2181,00;"FR2200387";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
2478,00;"FR9101382";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2479,00;"FR9101383";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2489,00;"FR9101475";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2496,00;"FR9101487";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2501,00;"FR9101476";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2513,00;"FR9101461";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2555,00;"FR8301018";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
2667,00;"FR9402013";"94";"FR83";"CORSE";"94";"Corse"
2668,00;"FR9402014";"94";"FR83";"CORSE";"94";"Corse"
2669,00;"FR9402015";"94";"FR83";"CORSE";"94";"Corse"
2670,00;"FR9402016";"94";"FR83";"CORSE";"94";"Corse"
2781,00;"FR7300858";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2782,00;"FR7300932";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2784,00;"FR7300848";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2785,00;"FR7300849";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2786,00;"FR7300850";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2786,00;"FR7300850";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
2787,00;"FR7300851";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2793,00;"FR7300859";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2795,00;"FR7300861";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2796,00;"FR7300862";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2801,00;"FR7300855";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2802,00;"FR7300822";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2812,00;"FR7300821";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2819,00;"FR7300836";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2827,00;"FR7300914";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2835,00;"FR7300924";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2838,00;"FR7300927";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2839,00;"FR7300928";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2848,00;"FR7300880";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2849,00;"FR7300881";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2850,00;"FR7300883";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2851,00;"FR7300884";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2852,00;"FR7300885";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2856,00;"FR7300893";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2859,00;"FR7300900";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2859,00;"FR7300900";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
2859,00;"FR7300900";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
2860,00;"FR7300902";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2865,00;"FR7300887";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
2868,00;"FR7200718";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2871,00;"FR7200721";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2872,00;"FR7200722";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2873,00;"FR7200723";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2883,00;"FR7200738";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2889,00;"FR7200692";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2903,00;"FR7200710";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2904,00;"FR7200711";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2905,00;"FR7200712";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2906,00;"FR7200713";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
2913,00;"FR7200785";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
3058,00;"FR7300951";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3059,00;"FR7300934";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3060,00;"FR7300935";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3063,00;"FR7300942";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3063,00;"FR7300942";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3065,00;"FR7300945";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3066,00;"FR7300946";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3068,00;"FR7300949";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3070,00;"FR7300952";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3079,00;"FR7300948";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3087,00;"FR8201664";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
3088,00;"FR8201665";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
3099,00;"FR9402018";"94";"FR83";"CORSE";"94";"Corse"
3120,00;"FR8201650";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
3147,00;"FR2210026";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3148,00;"FR2210068";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3149,00;"FR2210104";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3150,00;"FR2212001";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3151,00;"FR2212002";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3153,00;"FR2212004";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3154,00;"FR2212005";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
3154,00;"FR2212005";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3155,00;"FR2212006";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3156,00;"FR2212007";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
3157,00;"FR2310044";"23";"FR23";"HAUTE-NORMANDIE";"28";"Normandie"
3157,00;"FR2310044";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3159,00;"FR2312003";"23";"FR23";"HAUTE-NORMANDIE";"28";"Normandie"
3175,00;"FR2510037";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3175,00;"FR2510037";"53";"FR52";"BRETAGNE";"53";"Bretagne"
3176,00;"FR2510046";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3177,00;"FR2510047";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3178,00;"FR2510048";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3178,00;"FR2510048";"53";"FR52";"BRETAGNE";"53";"Bretagne"
3179,00;"FR2510059";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3180,00;"FR2510099";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3181,00;"FR2512001";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3182,00;"FR2512002";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3183,00;"FR2512003";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3184,00;"FR2512004";"24";"FR24";"CENTRE";"24";"Centre"
3184,00;"FR2512004";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
3193,00;"FR2612008";"24";"FR24";"CENTRE";"24";"Centre"
3193,00;"FR2612008";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
3196,00;"FR3110038";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3197,00;"FR3110039";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3198,00;"FR3110083";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3199,00;"FR3110085";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3200,00;"FR3112001";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3201,00;"FR3112002";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3202,00;"FR3112003";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3203,00;"FR3112004";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3204,00;"FR3112005";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3205,00;"FR3112006";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
3217,00;"FR4112007";"41";"FR41";"LORRAINE";"44";"Grand-Est"
3220,00;"FR4112010";"41";"FR41";"LORRAINE";"44";"Grand-Est"
3229,00;"FR4211811";"42";"FR42";"ALSACE";"44";"Grand-Est"
3230,00;"FR4211812";"42";"FR42";"ALSACE";"44";"Grand-Est"
3231,00;"FR4211814";"41";"FR41";"LORRAINE";"44";"Grand-Est"
3231,00;"FR4211814";"42";"FR42";"ALSACE";"44";"Grand-Est"
3272,00;"FR5212013";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
3272,00;"FR5212013";"53";"FR52";"BRETAGNE";"53";"Bretagne"
3273,00;"FR5212014";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
3274,00;"FR5212015";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
3347,00;"FR7212017";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
3349,00;"FR7212019";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
3385,00;"FR8212011";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
3399,00;"FR8212025";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
3415,00;"FR9110076";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3440,00;"FR9112020";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3445,00;"FR9112025";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3446,00;"FR9112026";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3454,00;"FR9112034";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3455,00;"FR9112035";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3506,00;"FR9412009";"94";"FR83";"CORSE";"94";"Corse"
3507,00;"FR9412010";"94";"FR83";"CORSE";"94";"Corse"
3807,00;"FR7401142";"74";"FR63";"LIMOUSIN";"75";"Nouvelle-Aquitaine"
3814,00;"FR9101372";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3817,00;"FR9101464";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
3831,00;"FR5202002";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
3855,00;"FR7300891";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
3855,00;"FR7300891";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3895,00;"FR7300923";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3917,00;"FR4301318";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
3918,00;"FR8301052";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
3926,00;"FR7300953";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3937,00;"FR5312012";"53";"FR52";"BRETAGNE";"53";"Bretagne"
3984,00;"FR9302001";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
3995,00;"FR7300835";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
3996,00;"FR7300840";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
4015,00;"FR7300839";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
4051,00;"FR7300838";"73";"FR62";"MIDI-PYRENEES";"76";"Occitanie"
4084,00;"FR4301282";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4117,00;"FR1100805";"11";"FR10";"ILE-DE-FRANCE";"11";"Ile-de-France"
4142,00;"FR2310045";"23";"FR23";"HAUTE-NORMANDIE";"28";"Normandie"
4172,00;"FR4312022";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4173,00;"FR4312023";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4174,00;"FR4312024";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4175,00;"FR4312025";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4179,00;"FR5200633";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4190,00;"FR5200651";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4193,00;"FR5202001";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4204,00;"FR8201648";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4206,00;"FR8201666";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4211,00;"FR8201697";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4213,00;"FR8301014";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4256,00;"FR2200349";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4259,00;"FR2200369";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4260,00;"FR2200371";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4262,00;"FR2200376";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4264,00;"FR2200395";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4342,00;"FR7200800";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
4349,00;"FR8201690";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4351,00;"FR8201760";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4356,00;"FR8301025";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4359,00;"FR8301036";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4361,00;"FR8301048";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4362,00;"FR8301056";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4365,00;"FR8301069";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4373,00;"FR8301087";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4375,00;"FR8302007";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4376,00;"FR8302008";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4381,00;"FR9101405";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4381,00;"FR9101405";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4392,00;"FR9301996";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4394,00;"FR9301998";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4395,00;"FR9301999";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4400,00;"FR2100251";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4402,00;"FR2100261";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4421,00;"FR2102001";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4423,00;"FR2102003";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4424,00;"FR2200350";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4427,00;"FR2200373";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4428,00;"FR2200379";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4432,00;"FR2200391";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4446,00;"FR2502020";"25";"FR25";"BASSE-NORMANDIE";"28";"Normandie"
4465,00;"FR2601008";"26";"FR26";"BOURGOGNE";"27";"Bourgogne-Franche-Comte"
4478,00;"FR4301281";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4482,00;"FR4301290";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4490,00;"FR4301310";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4492,00;"FR4301315";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4495,00;"FR4301319";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4496,00;"FR4301320";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4500,00;"FR4301330";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4501,00;"FR4301331";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4506,00;"FR4301344";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4509,00;"FR4301350";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4519,00;"FR5400405";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4521,00;"FR5400407";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4524,00;"FR5400411";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4527,00;"FR5400420";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4536,00;"FR5400459";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4540,00;"FR5402011";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4581,00;"FR8201729";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4583,00;"FR8201736";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4584,00;"FR8201738";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4585,00;"FR8201741";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4588,00;"FR8201745";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4589,00;"FR8201749";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4592,00;"FR8202004";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4593,00;"FR8202006";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4594,00;"FR8301019";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4597,00;"FR8301039";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4599,00;"FR8301051";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4601,00;"FR8301060";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4606,00;"FR8301081";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4611,00;"FR8302002";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4614,00;"FR9101361";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4615,00;"FR9101362";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4620,00;"FR9101424";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4622,00;"FR9101430";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4625,00;"FR9101463";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4626,00;"FR9101473";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4627,00;"FR9101483";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4656,00;"FR9301564";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4695,00;"FR2100248";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4697,00;"FR2100260";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4698,00;"FR2100263";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4699,00;"FR2100278";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4703,00;"FR2100310";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4709,00;"FR2200348";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
4728,00;"FR3100483";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4729,00;"FR3100485";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4731,00;"FR3100488";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4732,00;"FR3100489";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4733,00;"FR3100491";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4735,00;"FR3100494";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4737,00;"FR3100498";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4739,00;"FR3100504";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4740,00;"FR3100507";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4741,00;"FR3100512";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4742,00;"FR3102001";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4743,00;"FR3102003";"31";"FR30";"NORD-PAS-DE-CALAIS";"32";"Hauts-De-France"
4749,00;"FR4301316";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4752,00;"FR4301328";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4753,00;"FR4301332";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4755,00;"FR4301348";"43";"FR43";"FRANCHE-COMTE";"27";"Bourgogne-Franche-Comte"
4762,00;"FR5200634";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4763,00;"FR5200635";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4764,00;"FR5200636";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4772,00;"FR5400469";"52";"FR51";"PAYS-DE-LA-LOIRE";"52";"Pays-de-la-Loire"
4772,00;"FR5400469";"54";"FR53";"POITOU-CHARENTES";"75";"Nouvelle-Aquitaine"
4782,00;"FR7200729";"72";"FR61";"AQUITAINE";"75";"Nouvelle-Aquitaine"
4809,00;"FR8201642";"82";"FR71";"RHONE-ALPES";"84";"Auvergne-Rhone-Alpes"
4825,00;"FR8301033";"83";"FR72";"AUVERGNE";"84";"Auvergne-Rhone-Alpes"
4839,00;"FR9101451";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4840,00;"FR9101465";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4842,00;"FR9101493";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4843,00;"FR9102001";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4846,00;"FR9110105";"91";"FR81";"LANGUEDOC-ROUSSILLON";"76";"Occitanie"
4850,00;"FR9301550";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4856,00;"FR9301997";"93";"FR82";"PROVENCE-ALPES-COTE-D'AZUR";"93";"Provence-Alpes-Côte-d'Azur"
4868,00;"FR2100287";"21";"FR21";"CHAMPAGNE-ARDENNE";"44";"Grand-Est"
4873,00;"FR2200352";"22";"FR22";"PICARDIE";"32";"Hauts-De-France"
