"PK_BIOGEO";"FPK_NATURA";"SITECODE";"CODE_BIOGEO";"NAME_FR";"NAME_UE";"COVER"
"119";"2137";"FR2100344";"8";"Continentale";"continental";"100"
"167";"2181";"FR2200387";"4";"Atlantique";"atlantic";"100"
"171";"2173";"FR2200392";"4";"Atlantique";"atlantic";"100"
"178";"3147";"FR2210026";"4";"Atlantique";"atlantic";"100"
"179";"3148";"FR2210068";"4";"Atlantique";"atlantic";"100"
"180";"3149";"FR2210104";"4";"Atlantique";"atlantic";"100"
"181";"3150";"FR2212001";"4";"Atlantique";"atlantic";"100"
"182";"3151";"FR2212002";"4";"Atlantique";"atlantic";"100"
"184";"3153";"FR2212004";"4";"Atlantique";"atlantic";"2,98"
"185";"3153";"FR2212004";"8";"Continentale";"continental";"96,78"
"186";"3154";"FR2212005";"4";"Atlantique";"atlantic";"100"
"187";"3155";"FR2212006";"4";"Atlantique";"atlantic";"100"
"188";"3156";"FR2212007";"4";"Atlantique";"atlantic";"100"
"219";"3157";"FR2310044";"4";"Atlantique";"atlantic";"100"
"221";"3159";"FR2312003";"4";"Atlantique";"atlantic";"100"
"330";"3175";"FR2510037";"4";"Atlantique";"atlantic";"100"
"331";"3176";"FR2510046";"4";"Atlantique";"atlantic";
"332";"3176";"FR2510046";"5";"Méditerranéenne";"mediterranean";
"333";"3177";"FR2510047";"4";"Atlantique";"atlantic";"100"
"334";"3178";"FR2510048";"4";"Atlantique";"atlantic";"100"
"335";"3179";"FR2510059";"4";"Atlantique";"atlantic";"100"
"336";"3180";"FR2510099";"4";"Atlantique";"atlantic";"100"
"337";"3181";"FR2512001";"4";"Atlantique";"atlantic";"100"
"338";"3182";"FR2512002";"4";"Atlantique";"atlantic";"100"
"339";"3183";"FR2512003";"4";"Atlantique";"atlantic";"100"
"340";"3184";"FR2512004";"4";"Atlantique";"atlantic";"100"
"403";"3193";"FR2612008";"4";"Atlantique";"atlantic";"100"
"436";"1867";"FR3102004";"4";"Atlantique";"atlantic";"100"
"438";"3196";"FR3110038";"4";"Atlantique";"atlantic";"100"
"439";"3197";"FR3110039";"4";"Atlantique";"atlantic";"100"
"440";"3198";"FR3110083";"4";"Atlantique";"atlantic";"100"
"441";"3199";"FR3110085";"4";"Atlantique";"atlantic";"100"
"442";"3200";"FR3112001";"8";"Continentale";"continental";"100"
"443";"3201";"FR3112002";"4";"Atlantique";"atlantic";"100"
"444";"3202";"FR3112003";"4";"Atlantique";"atlantic";"100"
"445";"3203";"FR3112004";"4";"Atlantique";"atlantic";"100"
"446";"3204";"FR3112005";"4";"Atlantique";"atlantic";"100"
"447";"3205";"FR3112006";"4";"Atlantique";"atlantic";"100"
"452";"1873";"FR4100157";"8";"Continentale";"continental";"100"
"466";"1844";"FR4100175";"8";"Continentale";"continental";"100"
"467";"1845";"FR4100177";"8";"Continentale";"continental";"100"
"481";"1892";"FR4100193";"8";"Continentale";"continental";"100"
"482";"1849";"FR4100194";"8";"Continentale";"continental";"100"
"484";"1905";"FR4100197";"8";"Continentale";"continental";"100"
"485";"1906";"FR4100198";"8";"Continentale";"continental";"100"
"487";"1908";"FR4100201";"8";"Continentale";"continental";"100"
"488";"1909";"FR4100202";"8";"Continentale";"continental";"100"
"491";"1912";"FR4100205";"8";"Continentale";"continental";"100"
"493";"1914";"FR4100207";"8";"Continentale";"continental";"100"
"495";"1916";"FR4100209";"8";"Continentale";"continental";"100"
"496";"1917";"FR4100210";"8";"Continentale";"continental";"100"
"497";"1918";"FR4100211";"8";"Continentale";"continental";"100"
"521";"1899";"FR4100246";"8";"Continentale";"continental";"100"
"522";"1900";"FR4100247";"8";"Continentale";"continental";"100"
"536";"3217";"FR4112007";"8";"Continentale";"continental";"100"
"539";"3220";"FR4112010";"8";"Continentale";"continental";"100"
"554";"1776";"FR4201810";"8";"Continentale";"continental";"100"
"561";"1794";"FR4202003";"8";"Continentale";"continental";"100"
"569";"3229";"FR4211811";"8";"Continentale";"continental";"100"
"570";"3230";"FR4211812";"8";"Continentale";"continental";"100"
"571";"3231";"FR4211814";"8";"Continentale";"continental";"100"
"685";"2013";"FR5202010";"4";"Atlantique";"atlantic";"100"
"686";"2014";"FR5202011";"4";"Atlantique";"atlantic";"100"
"687";"2015";"FR5202012";"4";"Atlantique";"atlantic";"100"
"688";"2016";"FR5202013";"4";"Atlantique";"atlantic";"100"
"705";"3272";"FR5212013";"4";"Atlantique";"atlantic";"100"
"706";"3273";"FR5212014";"4";"Atlantique";"atlantic";"100"
"707";"3274";"FR5212015";"4";"Atlantique";"atlantic";"100"
"884";"1970";"FR7200670";"4";"Atlantique";"atlantic";"100"
"905";"2889";"FR7200692";"4";"Atlantique";"atlantic";"100"
"919";"2903";"FR7200710";"4";"Atlantique";"atlantic";"100"
"920";"2904";"FR7200711";"4";"Atlantique";"atlantic";"100"
"921";"2905";"FR7200712";"4";"Atlantique";"atlantic";"100"
"922";"2906";"FR7200713";"4";"Atlantique";"atlantic";"100"
"927";"2868";"FR7200718";"4";"Atlantique";"atlantic";"100"
"930";"2871";"FR7200721";"4";"Atlantique";"atlantic";"100"
"931";"2872";"FR7200722";"4";"Atlantique";"atlantic";"100"
"932";"2873";"FR7200723";"4";"Atlantique";"atlantic";"100"
"942";"2883";"FR7200738";"4";"Atlantique";"atlantic";"100"
"980";"2913";"FR7200785";"4";"Atlantique";"atlantic";"100"
"1043";"3347";"FR7212017";"4";"Atlantique";"atlantic";"100"
"1045";"3349";"FR7212019";"4";"Atlantique";"atlantic";"100"
"1046";"2812";"FR7300821";"1";"Alpine";"alpine";"100"
"1047";"2802";"FR7300822";"1";"Alpine";"alpine";"100"
"1053";"2819";"FR7300836";"4";"Atlantique";"atlantic";"100"
"1064";"2784";"FR7300848";"5";"Méditerranéenne";"mediterranean";"100"
"1065";"2785";"FR7300849";"5";"Méditerranéenne";"mediterranean";"100"
"1066";"2786";"FR7300850";"5";"Méditerranéenne";"mediterranean";"100"
"1067";"2787";"FR7300851";"5";"Méditerranéenne";"mediterranean";"100"
"1070";"2801";"FR7300855";"5";"Méditerranéenne";"mediterranean";"100"
"1072";"2781";"FR7300858";"5";"Méditerranéenne";"mediterranean";"100"
"1073";"2793";"FR7300859";"5";"Méditerranéenne";"mediterranean";"100"
"1075";"2795";"FR7300861";"5";"Méditerranéenne";"mediterranean";"100"
"1076";"2796";"FR7300862";"5";"Méditerranéenne";"mediterranean";"100"
"1087";"2848";"FR7300880";"1";"Alpine";"alpine";"100"
"1088";"2849";"FR7300881";"1";"Alpine";"alpine";"100"
"1089";"2850";"FR7300883";"1";"Alpine";"alpine";"100"
"1090";"2851";"FR7300884";"1";"Alpine";"alpine";"73,63"
"1091";"2851";"FR7300884";"4";"Atlantique";"atlantic";"26,36"
"1092";"2852";"FR7300885";"4";"Atlantique";"atlantic";"100"
"1093";"2865";"FR7300887";"4";"Atlantique";"atlantic";"100"
"1096";"2856";"FR7300893";"4";"Atlantique";"atlantic";"100"
"1099";"2859";"FR7300900";"4";"Atlantique";"atlantic";"4,42"
"1100";"2859";"FR7300900";"8";"Continentale";"continental";"95,57"
"1101";"2860";"FR7300902";"4";"Atlantique";"atlantic";"100"
"1111";"2827";"FR7300914";"4";"Atlantique";"atlantic";"100"
"1121";"2835";"FR7300924";"1";"Alpine";"alpine";"100"
"1124";"2838";"FR7300927";"1";"Alpine";"alpine";"100"
"1125";"2839";"FR7300928";"1";"Alpine";"alpine";"100"
"1129";"2782";"FR7300932";"1";"Alpine";"alpine";"100"
"1131";"3059";"FR7300934";"1";"Alpine";"alpine";"100"
"1132";"3060";"FR7300935";"1";"Alpine";"alpine";"100"
"1135";"3063";"FR7300942";"8";"Continentale";"continental";"100"
"1138";"3065";"FR7300945";"4";"Atlantique";"atlantic";"77,6"
"1139";"3065";"FR7300945";"8";"Continentale";"continental";"22,39"
"1140";"3066";"FR7300946";"8";"Continentale";"continental";"100"
"1141";"3079";"FR7300948";"8";"Continentale";"continental";"100"
"1142";"3068";"FR7300949";"8";"Continentale";"continental";"100"
"1143";"3058";"FR7300951";"4";"Atlantique";"atlantic";"100"
"1144";"3070";"FR7300952";"4";"Atlantique";"atlantic";"100"
"1217";"3120";"FR8201650";"8";"Continentale";"continental";"100"
"1230";"3087";"FR8201664";"8";"Continentale";"continental";"100"
"1231";"3088";"FR8201665";"8";"Continentale";"continental";"100"
"1368";"3385";"FR8212011";"8";"Continentale";"continental";"100"
"1383";"3399";"FR8212025";"8";"Continentale";"continental";"100"
"1391";"2555";"FR8301018";"8";"Continentale";"continental";"100"
"1500";"2478";"FR9101382";"5";"Méditerranéenne";"mediterranean";"100"
"1501";"2479";"FR9101383";"5";"Méditerranéenne";"mediterranean";"100"
"1549";"2513";"FR9101461";"5";"Méditerranéenne";"mediterranean";"100"
"1561";"2489";"FR9101475";"1";"Alpine";"alpine";"100"
"1562";"2501";"FR9101476";"1";"Alpine";"alpine";"78,35"
"1563";"2501";"FR9101476";"5";"Méditerranéenne";"mediterranean";"21,32"
"1570";"2496";"FR9101487";"5";"Méditerranéenne";"mediterranean";"100"
"1592";"3415";"FR9110076";"1";"Alpine";"alpine";"90,96"
"1593";"3415";"FR9110076";"5";"Méditerranéenne";"mediterranean";"8,89"
"1622";"3440";"FR9112020";"5";"Méditerranéenne";"mediterranean";"100"
"1627";"3445";"FR9112025";"5";"Méditerranéenne";"mediterranean";"100"
"1628";"3446";"FR9112026";"1";"Alpine";"alpine";"84,85"
"1629";"3446";"FR9112026";"5";"Méditerranéenne";"mediterranean";"15,14"
"1637";"3454";"FR9112034";"5";"Méditerranéenne";"mediterranean";"100"
"1638";"3455";"FR9112035";"5";"Méditerranéenne";"mediterranean";"100"
"1842";"2667";"FR9402013";"5";"Méditerranéenne";"mediterranean";"100"
"1843";"2668";"FR9402014";"5";"Méditerranéenne";"mediterranean";"100"
"1844";"2669";"FR9402015";"5";"Méditerranéenne";"mediterranean";"100"
"1845";"2670";"FR9402016";"5";"Méditerranéenne";"mediterranean";"100"
"1847";"3099";"FR9402018";"5";"Méditerranéenne";"mediterranean";"100"
"1867";"3506";"FR9412009";"5";"Méditerranéenne";"mediterranean";"100"
"1868";"3507";"FR9412010";"5";"Méditerranéenne";"mediterranean";"100"
"2183";"3807";"FR7401142";"8";"Continentale";"continental";"100"
"2190";"3814";"FR9101372";"5";"Méditerranéenne";"mediterranean";"100"
"2193";"3817";"FR9101464";"5";"Méditerranéenne";"mediterranean";"100"
"2208";"3831";"FR5202002";"4";"Atlantique";"atlantic";"100"
"2234";"3855";"FR7300891";"4";"Atlantique";"atlantic";"100"
"2275";"3895";"FR7300923";"1";"Alpine";"alpine";"100"
"2297";"3917";"FR4301318";"8";"Continentale";"continental";"100"
"2298";"3918";"FR8301052";"8";"Continentale";"continental";"100"
"2306";"3926";"FR7300953";"4";"Atlantique";"atlantic";"100"
"2318";"3937";"FR5312012";"4";"Atlantique";"atlantic";"100"
"2374";"3984";"FR9302001";"5";"Méditerranéenne";"mediterranean";"100"
"2387";"3995";"FR7300835";"4";"Atlantique";"atlantic";"100"
"2388";"3996";"FR7300840";"4";"Atlantique";"atlantic";"100"
"2407";"4015";"FR7300839";"1";"Alpine";"alpine";"100"
"2450";"4051";"FR7300838";"1";"Alpine";"alpine";"100"
"2485";"4084";"FR4301282";"8";"Continentale";"continental";"100"
"2521";"4117";"FR1100805";"4";"Atlantique";"atlantic";"100"
"2546";"4142";"FR2310045";"4";"Atlantique";"atlantic";"100"
"2577";"4172";"FR4312022";"8";"Continentale";"continental";"100"
"2578";"4173";"FR4312023";"8";"Continentale";"continental";"100"
"2579";"4174";"FR4312024";"8";"Continentale";"continental";"100"
"2580";"4175";"FR4312025";"8";"Continentale";"continental";"100"
"2584";"4179";"FR5200633";"4";"Atlantique";"atlantic";"100"
"2595";"4190";"FR5200651";"4";"Atlantique";"atlantic";"100"
"2598";"4193";"FR5202001";"4";"Atlantique";"atlantic";"100"
"2609";"4204";"FR8201648";"8";"Continentale";"continental";"100"
"2611";"4206";"FR8201666";"8";"Continentale";"continental";"100"
"2617";"4211";"FR8201697";"5";"Méditerranéenne";"mediterranean";"100"
"2619";"4213";"FR8301014";"8";"Continentale";"continental";"100"
"2668";"4256";"FR2200349";"4";"Atlantique";"atlantic";"100"
"2671";"4259";"FR2200369";"4";"Atlantique";"atlantic";"100"
"2672";"4260";"FR2200371";"4";"Atlantique";"atlantic";"100"
"2674";"4262";"FR2200376";"4";"Atlantique";"atlantic";"100"
"2677";"4264";"FR2200395";"4";"Atlantique";"atlantic";"100"
"2755";"4342";"FR7200800";"4";"Atlantique";"atlantic";"100"
"2762";"4349";"FR8201690";"5";"Méditerranéenne";"mediterranean";"100"
"2764";"4351";"FR8201760";"8";"Continentale";"continental";"100"
"2769";"4356";"FR8301025";"8";"Continentale";"continental";"100"
"2772";"4359";"FR8301036";"8";"Continentale";"continental";"100"
"2774";"4361";"FR8301048";"8";"Continentale";"continental";"100"
"2775";"4362";"FR8301056";"8";"Continentale";"continental";"100"
"2778";"4365";"FR8301069";"8";"Continentale";"continental";"100"
"2786";"4373";"FR8301087";"8";"Continentale";"continental";"100"
"2788";"4375";"FR8302007";"8";"Continentale";"continental";"100"
"2789";"4376";"FR8302008";"8";"Continentale";"continental";"100"
"2794";"4381";"FR9101405";"5";"Méditerranéenne";"mediterranean";"100"
"2806";"4392";"FR9301996";"5";"Méditerranéenne";"mediterranean";"100"
"2808";"4394";"FR9301998";"5";"Méditerranéenne";"mediterranean";"100"
"2809";"4395";"FR9301999";"5";"Méditerranéenne";"mediterranean";"100"
"2815";"4400";"FR2100251";"8";"Continentale";"continental";"100"
"2817";"4402";"FR2100261";"8";"Continentale";"continental";"100"
"2838";"4421";"FR2102001";"8";"Continentale";"continental";"100"
"2840";"4423";"FR2102003";"8";"Continentale";"continental";"100"
"2841";"4424";"FR2200350";"4";"Atlantique";"atlantic";"100"
"2844";"4427";"FR2200373";"4";"Atlantique";"atlantic";"100"
"2845";"4428";"FR2200379";"4";"Atlantique";"atlantic";"100"
"2849";"4432";"FR2200391";"4";"Atlantique";"atlantic";"100"
"2863";"4446";"FR2502020";"4";"Atlantique";"atlantic";"100"
"2884";"4465";"FR2601008";"8";"Continentale";"continental";"100"
"2897";"4478";"FR4301281";"8";"Continentale";"continental";"100"
"2901";"4482";"FR4301290";"8";"Continentale";"continental";"100"
"2909";"4490";"FR4301310";"8";"Continentale";"continental";"100"
"2911";"4492";"FR4301315";"8";"Continentale";"continental";"100"
"2914";"4495";"FR4301319";"8";"Continentale";"continental";"100"
"2915";"4496";"FR4301320";"8";"Continentale";"continental";"100"
"2919";"4500";"FR4301330";"8";"Continentale";"continental";"100"
"2920";"4501";"FR4301331";"8";"Continentale";"continental";"100"
"2925";"4506";"FR4301344";"8";"Continentale";"continental";"100"
"2928";"4509";"FR4301350";"8";"Continentale";"continental";"100"
"2938";"4519";"FR5400405";"4";"Atlantique";"atlantic";"100"
"2940";"4521";"FR5400407";"4";"Atlantique";"atlantic";"100"
"2943";"4524";"FR5400411";"4";"Atlantique";"atlantic";"100"
"2946";"4527";"FR5400420";"4";"Atlantique";"atlantic";"100"
"2955";"4536";"FR5400459";"4";"Atlantique";"atlantic";"25,83"
"2956";"4536";"FR5400459";"8";"Continentale";"continental";"74,16"
"2960";"4540";"FR5402011";"4";"Atlantique";"atlantic";"100"
"3006";"4581";"FR8201729";"8";"Continentale";"continental";"100"
"3008";"4583";"FR8201736";"1";"Alpine";"alpine";"100"
"3009";"4584";"FR8201738";"1";"Alpine";"alpine";"100"
"3010";"4585";"FR8201741";"1";"Alpine";"alpine";"100"
"3014";"4588";"FR8201745";"1";"Alpine";"alpine";"100"
"3015";"4589";"FR8201749";"8";"Continentale";"continental";"100"
"3018";"4592";"FR8202004";"1";"Alpine";"alpine";"65,4"
"3019";"4592";"FR8202004";"8";"Continentale";"continental";"34,6"
"3020";"4593";"FR8202006";"8";"Continentale";"continental";"100"
"3021";"4594";"FR8301019";"8";"Continentale";"continental";"100"
"3024";"4597";"FR8301039";"8";"Continentale";"continental";"100"
"3026";"4599";"FR8301051";"8";"Continentale";"continental";"100"
"3028";"4601";"FR8301060";"8";"Continentale";"continental";"100"
"3033";"4606";"FR8301081";"8";"Continentale";"continental";"100"
"3038";"4611";"FR8302002";"8";"Continentale";"continental";"100"
"3041";"4614";"FR9101361";"8";"Continentale";"continental";"97,3"
"3042";"4614";"FR9101361";"5";"Méditerranéenne";"mediterranean";"2,7"
"3043";"4615";"FR9101362";"5";"Méditerranéenne";"mediterranean";"75,06"
"3044";"4615";"FR9101362";"8";"Continentale";"continental";"24,94"
"3050";"4620";"FR9101424";"5";"Méditerranéenne";"mediterranean";"17,72"
"3051";"4620";"FR9101424";"8";"Continentale";"continental";"82,28"
"3053";"4622";"FR9101430";"5";"Méditerranéenne";"mediterranean";"100"
"3058";"4625";"FR9101463";"5";"Méditerranéenne";"mediterranean";"100"
"3059";"4626";"FR9101473";"1";"Alpine";"alpine";"84,85"
"3060";"4626";"FR9101473";"5";"Méditerranéenne";"mediterranean";"15,15"
"3061";"4627";"FR9101483";"5";"Méditerranéenne";"mediterranean";"100"
"3098";"4656";"FR9301564";"5";"Méditerranéenne";"mediterranean";"100"
"3132";"4695";"FR2100248";"8";"Continentale";"continental";"100"
"3134";"4697";"FR2100260";"8";"Continentale";"continental";"100"
"3135";"4698";"FR2100263";"8";"Continentale";"continental";"100"
"3136";"4699";"FR2100278";"8";"Continentale";"continental";"100"
"3140";"4703";"FR2100310";"8";"Continentale";"continental";"100"
"3146";"4709";"FR2200348";"4";"Atlantique";"atlantic";"100"
"3165";"4728";"FR3100483";"4";"Atlantique";"atlantic";"100"
"3166";"4729";"FR3100485";"4";"Atlantique";"atlantic";"100"
"3168";"4731";"FR3100488";"4";"Atlantique";"atlantic";"100"
"3169";"4732";"FR3100489";"4";"Atlantique";"atlantic";"100"
"3170";"4733";"FR3100491";"4";"Atlantique";"atlantic";"100"
"3172";"4735";"FR3100494";"4";"Atlantique";"atlantic";"100"
"3174";"4737";"FR3100498";"4";"Atlantique";"atlantic";"100"
"3176";"4739";"FR3100504";"4";"Atlantique";"atlantic";"100"
"3177";"4740";"FR3100507";"4";"Atlantique";"atlantic";"100"
"3178";"4741";"FR3100512";"4";"Atlantique";"atlantic";"100"
"3179";"4742";"FR3102001";"4";"Atlantique";"atlantic";"100"
"3180";"4743";"FR3102003";"4";"Atlantique";"atlantic";"100"
"3186";"4749";"FR4301316";"8";"Continentale";"continental";"100"
"3189";"4752";"FR4301328";"8";"Continentale";"continental";"100"
"3190";"4753";"FR4301332";"8";"Continentale";"continental";"100"
"3192";"4755";"FR4301348";"8";"Continentale";"continental";"100"
"3199";"4762";"FR5200634";"4";"Atlantique";"atlantic";"100"
"3200";"4763";"FR5200635";"4";"Atlantique";"atlantic";"100"
"3201";"4764";"FR5200636";"4";"Atlantique";"atlantic";"100"
"3209";"4772";"FR5400469";"4";"Atlantique";"atlantic";"100"
"3219";"4782";"FR7200729";"4";"Atlantique";"atlantic";"100"
"3246";"4809";"FR8201642";"8";"Continentale";"continental";"100"
"3263";"4825";"FR8301033";"8";"Continentale";"continental";"100"
"3278";"4839";"FR9101451";"5";"Méditerranéenne";"mediterranean";"100"
"3279";"4840";"FR9101465";"5";"Méditerranéenne";"mediterranean";"100"
"3281";"4842";"FR9101493";"5";"Méditerranéenne";"mediterranean";"100"
"3282";"4843";"FR9102001";"5";"Méditerranéenne";"mediterranean";"100"
"3286";"4846";"FR9110105";"5";"Méditerranéenne";"mediterranean";"42"
"3287";"4846";"FR9110105";"8";"Continentale";"continental";"58"
"3291";"4850";"FR9301550";"1";"Alpine";"alpine";"63,31"
"3292";"4850";"FR9301550";"5";"Méditerranéenne";"mediterranean";"36,69"
"3298";"4856";"FR9301997";"5";"Méditerranéenne";"mediterranean";"100"
"3312";"4868";"FR2100287";"8";"Continentale";"continental";"100"
"3317";"4873";"FR2200352";"4";"Atlantique";"atlantic";"100"
"3318";"4874";"FR2200353";"4";"Atlantique";"atlantic";"100"
"3319";"4875";"FR2212003";"4";"Atlantique";"atlantic";"100"
"3335";"4890";"FR2600972";"8";"Continentale";"continental";"100"
"3339";"4894";"FR2600976";"8";"Continentale";"continental";"100"
"3340";"4895";"FR2600979";"8";"Continentale";"continental";"100"
"3341";"4896";"FR2600980";"8";"Continentale";"continental";"100"
"3342";"4897";"FR2600981";"8";"Continentale";"continental";"100"
"3352";"4907";"FR2600994";"8";"Continentale";"continental";"100"
"3371";"4925";"FR3100484";"4";"Atlantique";"atlantic";"100"
"3373";"4927";"FR3100492";"4";"Atlantique";"atlantic";"100"
"3374";"4928";"FR3100499";"4";"Atlantique";"atlantic";"100"
"3377";"4931";"FR4302001";"8";"Continentale";"continental";"100"
"3401";"4953";"FR8201682";"1";"Alpine";"alpine";"90,62"
"3402";"4953";"FR8201682";"5";"Méditerranéenne";"mediterranean";"9,38"
"3403";"4954";"FR8201692";"1";"Alpine";"alpine";"92,11"
"3404";"4954";"FR8201692";"5";"Méditerranéenne";"mediterranean";"7,89"
"3405";"4955";"FR8201726";"8";"Continentale";"continental";"100"
"3415";"4964";"FR8302032";"8";"Continentale";"continental";"100"
"3822";"5327";"FR2100264";"8";"Continentale";"continental";"100"
"3827";"5331";"FR2100281";"8";"Continentale";"continental";"100"
"3835";"5338";"FR2200382";"4";"Atlantique";"atlantic";"100"
"3855";"5355";"FR4301323";"8";"Continentale";"continental";"100"
"3864";"5364";"FR7200676";"4";"Atlantique";"atlantic";"100"
"3867";"5367";"FR7200694";"4";"Atlantique";"atlantic";"100"
"3870";"5370";"FR7200717";"4";"Atlantique";"atlantic";"100"
"3874";"5374";"FR7200732";"4";"Atlantique";"atlantic";"100"
"3882";"5380";"FR7200801";"4";"Atlantique";"atlantic";"100"
"3883";"5381";"FR7200802";"4";"Atlantique";"atlantic";"100"
"3885";"5383";"FR7200810";"4";"Atlantique";"atlantic";"100"
"3886";"5384";"FR7300852";"5";"Méditerranéenne";"mediterranean";"100"
"3899";"5395";"FR8201772";"1";"Alpine";"alpine";"8"
"3900";"5395";"FR8201772";"8";"Continentale";"continental";"92"
"3916";"5411";"FR8302035";"8";"Continentale";"continental";"100"
"3919";"5414";"FR8302041";"8";"Continentale";"continental";"100"
"3920";"5415";"FR9101363";"5";"Méditerranéenne";"mediterranean";"69,12"
"3921";"5415";"FR9101363";"8";"Continentale";"continental";"30,88"
"3924";"5417";"FR9101367";"5";"Méditerranéenne";"mediterranean";"100"
"3927";"5420";"FR9101371";"5";"Méditerranéenne";"mediterranean";"100"
"3928";"5421";"FR9101378";"5";"Méditerranéenne";"mediterranean";"0,22"
"3929";"5421";"FR9101378";"8";"Continentale";"continental";"99,77"
"3932";"5424";"FR9101384";"5";"Méditerranéenne";"mediterranean";"100"
"3940";"5432";"FR9101468";"1";"Alpine";"alpine";"65,23"
"3941";"5432";"FR9101468";"5";"Méditerranéenne";"mediterranean";"34,77"
"3944";"5434";"FR9101490";"5";"Méditerranéenne";"mediterranean";"100"
"3946";"5436";"FR9102007";"5";"Méditerranéenne";"mediterranean";"100"
"3975";"5458";"FR2100282";"8";"Continentale";"continental";"100"
"3976";"5459";"FR2200377";"4";"Atlantique";"atlantic";"100"
"3980";"5463";"FR2600963";"8";"Continentale";"continental";"100"
"3990";"5473";"FR7200675";"4";"Atlantique";"atlantic";"100"
"3995";"5478";"FR7200691";"4";"Atlantique";"atlantic";"100"
"3997";"5480";"FR7200696";"4";"Atlantique";"atlantic";"100"
"4001";"5484";"FR7200725";"4";"Atlantique";"atlantic";"100"
"4023";"5502";"FR8201658";"5";"Méditerranéenne";"mediterranean";"80,7"
"4024";"5502";"FR8201658";"8";"Continentale";"continental";"19,3"
"4026";"5504";"FR8201683";"5";"Méditerranéenne";"mediterranean";"100"
"4027";"5505";"FR8201684";"5";"Méditerranéenne";"mediterranean";"100"
"4030";"5508";"FR8201740";"1";"Alpine";"alpine";"100"
"4034";"5511";"FR8212028";"1";"Alpine";"alpine";"100"
"4040";"5517";"FR9101364";"5";"Méditerranéenne";"mediterranean";"75,67"
"4041";"5517";"FR9101364";"8";"Continentale";"continental";"24,33"
"4048";"5524";"FR9101416";"5";"Méditerranéenne";"mediterranean";"100"
"4059";"5534";"FR9102012";"5";"Méditerranéenne";"mediterranean";"100"
"4070";"5544";"FR9400568";"5";"Méditerranéenne";"mediterranean";"100"
"4071";"5545";"FR9400569";"5";"Méditerranéenne";"mediterranean";"100"
"4076";"5550";"FR9400576";"5";"Méditerranéenne";"mediterranean";"100"
"4079";"5553";"FR9400579";"5";"Méditerranéenne";"mediterranean";"100"
"4081";"5555";"FR9400581";"5";"Méditerranéenne";"mediterranean";"100"
"4085";"5559";"FR9400585";"5";"Méditerranéenne";"mediterranean";"100"
"4089";"5563";"FR9400592";"5";"Méditerranéenne";"mediterranean";"100"
"4096";"5570";"FR9400602";"5";"Méditerranéenne";"mediterranean";"100"
"4097";"5571";"FR9400603";"5";"Méditerranéenne";"mediterranean";"100"
"4098";"5572";"FR9400604";"5";"Méditerranéenne";"mediterranean";"100"
"4101";"5575";"FR9400608";"5";"Méditerranéenne";"mediterranean";"100"
"4273";"5725";"FR2200372";"4";"Atlantique";"atlantic";"100"
"4274";"5726";"FR2200386";"4";"Atlantique";"atlantic";"2"
"4275";"5726";"FR2200386";"8";"Continentale";"continental";"98"
"4276";"5727";"FR2200398";"4";"Atlantique";"atlantic";"100"
"4277";"5728";"FR2200401";"4";"Atlantique";"atlantic";"100"
"4283";"5733";"FR3100505";"4";"Atlantique";"atlantic";"100"
"4284";"5734";"FR3100506";"4";"Atlantique";"atlantic";"100"
"4297";"5747";"FR5400435";"4";"Atlantique";"atlantic";"100"
"4303";"5753";"FR5400448";"4";"Atlantique";"atlantic";"100"
"4305";"5755";"FR5400452";"4";"Atlantique";"atlantic";"100"
"4307";"5757";"FR5400463";"4";"Atlantique";"atlantic";"100"
"4308";"5758";"FR5400464";"8";"Continentale";"continental";"100"
"4309";"5759";"FR5400467";"4";"Atlantique";"atlantic";"42,7"
"4310";"5759";"FR5400467";"8";"Continentale";"continental";"57,29"
"4312";"5761";"FR5402004";"4";"Atlantique";"atlantic";"100"
"4316";"5765";"FR7200698";"4";"Atlantique";"atlantic";"100"
"4332";"5778";"FR7300922";"1";"Alpine";"alpine";"62,82"
"4333";"5778";"FR7300922";"4";"Atlantique";"atlantic";"37,18"
"4334";"5779";"FR7300931";"1";"Alpine";"alpine";"100"
"4350";"5791";"FR7401119";"4";"Atlantique";"atlantic";"100"
"4351";"5792";"FR7401120";"4";"Atlantique";"atlantic";"100"
"4352";"5793";"FR7401121";"8";"Continentale";"continental";"100"
"4355";"5796";"FR7401124";"8";"Continentale";"continental";"100"
"4376";"5817";"FR8302003";"8";"Continentale";"continental";"100"
"4378";"5819";"FR8302017";"8";"Continentale";"continental";"100"
"4379";"5820";"FR8302018";"8";"Continentale";"continental";"100"
"4384";"5825";"FR9102010";"1";"Alpine";"alpine";"79,6"
"4385";"5825";"FR9102010";"5";"Méditerranéenne";"mediterranean";"20,4"
"4413";"5848";"FR9301552";"1";"Alpine";"alpine";"100"
"4442";"5873";"FR9301617";"5";"Méditerranéenne";"mediterranean";"100"
"4451";"5882";"FR9301995";"5";"Méditerranéenne";"mediterranean";"100"
"4464";"5893";"FR9400600";"5";"Méditerranéenne";"mediterranean";"100"
"4466";"5895";"FR9400611";"5";"Méditerranéenne";"mediterranean";"100"
"4470";"5899";"FR9400615";"5";"Méditerranéenne";"mediterranean";"100"
"4472";"5901";"FR9400617";"5";"Méditerranéenne";"mediterranean";"100"
"4476";"5905";"FR9402002";"5";"Méditerranéenne";"mediterranean";"100"
